id,v_f_init,d_init,v_l_init,a_1,a_2,tau_s,tau_1,tau_2
4022,2.25,5.69,2.33,-1.37,-1.37,3.3,1.7,0
4023,4.72,24.86,2.95,-0.7,-0.7,0.79,4.21,0
4024,4.3,2.83,4.37,-1.07,-1.07,0.92,4.08,0
4025,8.91,7.23,8.25,-1.38,-1.38,1.45,3.55,0
4026,1.78,1.81,1.52,-1,-1,3.48,1.52,0
4027,6.05,16.28,5.96,-1.62,-1.62,1.32,3.68,0
4028,3.04,5.82,2.56,-1.1,-1.1,2.67,2.33,0
4029,8.99,24.57,8.95,-2.12,-2.12,0.78,4.22,0
4030,6.84,7.72,4.31,-2.09,-2.09,2.94,2.06,0
4031,9.1,25.61,8.22,-2.02,-2.02,0.93,4.07,0
4032,13.28,22.42,9.98,-2.25,-2.25,2.68,2.32,0
4033,2.1,2.51,2.18,-1.21,-1.21,3.2,1.8,0
4034,7.63,22.2,6.63,-2.51,-2.51,2.36,2.64,0
4035,10.5,27.41,8.8,-2.21,-2.21,1.02,3.98,0
4036,9,28.56,5.18,-1.71,-1.71,1.97,3.03,0
4037,10.1,26.98,10.17,-2.41,-2.41,0.78,4.22,0
4038,5.51,4.4,4.6,-1.62,-1.62,2.16,2.84,0
4039,4.87,5.83,4.34,-2.44,-2.44,3.22,1.78,0
4040,5.58,7.32,4.18,-1.43,-1.43,2.08,2.92,0
4041,9.96,22.25,8.86,-2.07,-2.07,0.72,4.28,0
4042,3.79,15.05,5.62,-1.85,-1.85,1.96,3.04,0
4043,4.61,18.22,3.92,-2,-2,3.04,1.96,0
4044,7.34,10.76,7.21,-2.06,-2.06,1.5,3.5,0
4045,6.07,13.6,5.93,-2.46,-2.46,2.59,2.41,0
4046,8.39,8.93,6.24,-1.45,-1.45,0.7,4.3,0
4047,4.15,4,4,-0.94,-0.94,0.74,4.26,0
4048,5.04,14.86,4.95,-1.84,-1.84,2.31,2.69,0
4049,3.99,11.46,4.22,-0.95,-0.95,0.56,4.44,0
4050,8.14,21.19,6.37,-1.69,-1.69,1.23,3.77,0
4051,6.31,9.84,4.57,-1.02,-1.02,0.52,4.48,0
4052,3.53,9.05,4.04,-1.09,-1.09,1.29,3.71,0
4053,2.89,4.41,2.91,-0.84,-0.84,1.54,3.46,0
4054,7.56,30.58,7.02,-1.81,-1.81,1.18,3.82,0
4055,13.85,4.94,13.56,-2.03,-2.03,2.67,2.33,0
4056,3.29,6.62,3.27,-1.44,-1.44,2.73,2.27,0
4057,5.81,15.11,5.7,-1.94,-1.94,2.06,2.94,0
4058,5.84,14.21,6.04,-1.93,-1.93,1.87,3.13,0
4059,2.25,5.69,2.27,-1.68,-1.68,3.65,1.35,0
4060,4.68,6.4,4.35,-1.44,-1.44,1.98,3.02,0
4061,5.99,19.73,4.42,-1.22,-1.22,1.38,3.62,0
4062,11.44,13.06,10.35,-1.46,-1.46,1.33,3.67,0
4063,8.87,11.61,7.52,-1.76,-1.76,0.73,4.27,0
4064,8.37,22.49,6.64,-2.39,-2.39,2.22,2.78,0
4065,10.8,13.12,10.85,-1.11,-1.11,0.74,4.26,0
4066,10.47,31.57,9.53,-2.16,-2.16,0.59,4.41,0
4067,5.77,9.51,4.49,-1.62,-1.62,2.23,2.77,0
4068,6.44,4.83,6.43,-1.72,-1.72,1.26,3.74,0
4069,8.51,26.82,8.44,-2.08,-2.08,0.94,4.06,0
4070,4.07,2.75,3.02,-1.12,-1.12,2.3,2.7,0
4071,4.3,2.83,4.33,-1.12,-1.12,1.13,3.87,0
4072,5.6,12.68,5.5,-1.2,-1.2,0.42,4.58,0
4073,5.97,5.38,3.69,-2.32,-2.32,3.41,1.59,0
4074,6.03,4.92,5.09,-1.34,-1.34,1.2,3.8,0
4075,11.97,4.77,10.09,-1.53,-1.53,0.51,4.49,0
4076,5.68,11,5.82,-1.36,-1.36,0.72,4.28,0
4077,3.37,10.16,2.78,-1.39,-1.39,3,2,0
4078,15.2,49.16,13.39,-3.45,-3.45,1.12,3.88,0
4079,4.94,7.36,3.25,-0.91,-0.91,1.43,3.57,0
4080,3.59,15.41,5.8,-1.87,-1.87,2.29,2.71,0
4081,3.24,2.87,2.41,-0.55,-0.55,0.61,4.39,0
4082,3.06,6.49,2.53,-1.34,-1.34,3.11,1.89,0
4083,6.91,9.74,6.97,-1.89,-1.89,2.3,2.7,0
4084,4.27,8.36,3.45,-1.62,-1.62,2.87,2.13,0
4085,11.2,17.7,8.85,-1.97,-1.97,0.51,4.49,0
4086,5.35,16.59,4.66,-1.6,-1.6,2.09,2.91,0
4087,10.71,13.3,9.68,-2.24,-2.24,0.68,4.32,0
4088,8.37,12.59,8.07,-2.08,-2.08,1.12,3.88,0
4089,5.99,8.72,5.93,-0.68,-0.68,1.32,3.68,0
4090,4.95,14.88,5.1,-2,-2,2.45,2.55,0
4091,5.34,12.46,5.19,-1.53,-1.53,1.61,3.39,0
4092,11.93,34.13,8.41,-2.28,-2.28,1.31,3.69,0
4093,7.24,7.81,5.28,-1.36,-1.36,1.12,3.88,0
4094,7.22,13.21,5.49,-1.18,-1.18,0.35,4.65,0
4095,7.85,32.15,8,-2.59,-2.59,1.91,3.09,0
4096,8.96,11.06,8.01,-2.17,-2.17,1.31,3.69,0
4097,3.97,4.64,3.72,-0.89,-0.89,0.82,4.18,0
4098,4.07,2.75,2.89,-1.41,-1.41,2.95,2.05,0
4099,8.01,5.39,6.81,-1.51,-1.51,0.49,4.51,0
4100,8.58,20.76,8.61,-2.03,-2.03,0.76,4.24,0
4101,4.92,20.44,4.95,-1.98,-1.98,2.5,2.5,0
4102,3.15,4.91,3.1,-1.13,-1.13,2.26,2.74,0
4103,13.28,19.42,10.61,-2.36,-2.36,2.68,2.32,0
4104,3.66,9.58,3.66,-2.13,-2.13,3.28,1.72,0
4105,6.91,9.74,6.9,-1.53,-1.53,0.49,4.51,0
4106,6.8,11.68,9.42,-2.16,-2.16,0.64,4.36,0
4107,11.85,20.25,9.73,-2.72,-2.72,1.72,3.28,0
4108,1.78,3.68,1.68,-1.32,-1.32,3.73,1.27,0
4109,2.61,2.02,2.62,-0.73,-0.73,1.41,3.59,0
4110,2.19,13.6,3.38,-0.76,-0.76,0.55,4.45,0
4111,12.2,13.35,11.49,-2.52,-2.52,0.44,4.56,0
4112,10.86,30.17,8.14,-1.77,-1.77,0.4,4.6,0
4113,11.6,28.05,9.86,-2.17,-2.17,1.27,3.73,0
4114,0.54,1.75,0.3,-1.14,-1.14,4.74,0.26,0
4115,3.59,4.2,3.65,-1.16,-1.16,1.85,3.15,0
4116,5.8,6.75,5.52,-1.84,-1.84,2,3,0
4117,2.08,2.58,2.11,-0.47,-0.47,0.52,4.48,0
4118,7.33,13.52,5.67,-1.35,-1.35,0.8,4.2,0
4119,5.03,3.14,3.89,-0.83,-0.83,0.31,4.69,0
4120,10.38,13.89,10.93,-2.9,-2.9,1.23,3.77,0
4121,5.24,10.8,6.9,-1.84,-1.84,1.25,3.75,0
4122,0.99,5.86,1.83,-1.55,-1.55,3.82,1.18,0
4123,4.53,5.38,3.58,-1.03,-1.03,1.52,3.48,0
4124,4.15,4,4.01,-0.92,-0.92,0.64,4.36,0
4125,9.12,13.24,7.51,-1.75,-1.75,0.71,4.29,0
4126,2.3,6.24,2.23,-0.81,-0.81,2.25,2.75,0
4127,4.61,18.22,3.85,-2.15,-2.15,3.21,1.79,0
4128,8.92,24.26,7.62,-1.89,-1.89,0.97,4.03,0
4129,1.12,5.9,1.49,-0.6,-0.6,2.52,2.48,0
4130,2.27,5.26,3.14,-0.79,-0.79,1.02,3.98,0
4131,4.49,8.63,3.56,-0.96,-0.96,1.29,3.71,0
4132,4.95,6.94,4.6,-1.46,-1.46,2.17,2.83,0
4133,1.31,2.91,1.24,-0.83,-0.83,3.5,1.5,0
4134,6.88,8.67,6.94,-1.66,-1.66,0.82,4.18,0
4135,2.25,5.69,2.3,-1.5,-1.5,3.47,1.53,0
4136,3.53,6.16,2.67,-2.12,-2.12,3.74,1.26,0
4137,4.09,8.13,3.83,-1.26,-1.26,1.96,3.04,0
4138,4.52,9.16,4.46,-0.99,-0.99,0.49,4.51,0
4139,3.37,10.16,2.74,-1.28,-1.28,2.86,2.14,0
4140,6.86,13.83,5.43,-2.09,-2.09,2.4,2.6,0
4141,3.29,4.18,3.7,-1.48,-1.48,2.5,2.5,0
4142,11.22,49.35,8.75,-2.21,-2.21,1.04,3.96,0
4143,10.74,27.09,10.18,-2.19,-2.19,0.35,4.65,0
4144,5.73,23.51,5.63,-1.64,-1.64,1.57,3.43,0
4145,3.1,6.83,3.15,-2.56,-2.56,3.77,1.23,0
4146,1.34,2.78,1.29,-0.3,-0.3,0.7,4.3,0
4147,8.14,21.19,6.38,-1.73,-1.73,1.31,3.69,0
4148,13.91,32.19,11.48,-2.32,-2.32,0.78,4.22,0
4149,6.65,6.41,4.73,-1.18,-1.18,0.99,4.01,0
4150,1.71,5.5,1.73,-0.86,-0.86,2.99,2.01,0
4151,10.86,30.17,8.3,-1.77,-1.77,0.31,4.69,0
4152,4.27,8.36,3.49,-1.61,-1.61,2.83,2.17,0
4153,10.68,14.22,8.31,-1.83,-1.83,0.46,4.54,0
4154,5,6.67,5.09,-1.59,-1.59,1.8,3.2,0
4155,3.09,3.18,2.84,-0.79,-0.79,1.41,3.59,0
4156,6.58,5.51,5.99,-1.3,-1.3,0.39,4.61,0
4157,6.38,7.21,7,-1.57,-1.57,0.54,4.46,0
4158,18.03,27.13,18.17,-2.11,-2.11,0.71,4.29,0
4159,5.5,5.83,4.66,-1.84,-1.84,2.47,2.53,0
4160,9.78,5.52,9.66,-2.2,-2.2,0.61,4.39,0
4161,10.46,35.28,8.5,-2.59,-2.59,1.72,3.28,0
4162,4.15,4,4.03,-0.93,-0.93,0.67,4.33,0
4163,13.73,13.25,13.83,-1.09,-1.09,0.94,4.06,0
4164,6.21,10.88,5.09,-1.11,-1.11,0.41,4.59,0
4165,1.07,3.46,1.16,-0.36,-0.36,1.78,3.22,0
4166,14.94,37.02,10.37,-2.58,-2.58,0.98,4.02,0
4167,2.28,2.59,2.65,-0.97,-0.97,2.27,2.73,0
4168,6.71,23.1,4.81,-1.36,-1.36,1.46,3.54,0
4169,10.05,32.59,8.3,-2.22,-2.22,1.26,3.74,0
4170,14.43,23.51,11.98,-3.01,-3.01,1.02,3.98,0
4171,4.92,20.44,4.96,-2.01,-2.01,2.53,2.47,0
4172,3.78,7.11,3.29,-0.79,-0.79,0.83,4.17,0
4173,1.47,2.95,1.49,-0.48,-0.48,1.89,3.11,0
4174,8.99,20.15,8.26,-2.09,-2.09,1.05,3.95,0
4175,7.11,9.67,6.08,-2.84,-2.84,2.86,2.14,0
4176,4.83,5.51,4.87,-2.72,-2.72,3.21,1.79,0
4177,3.06,5.5,2.14,-0.82,-0.82,2.39,2.61,0
4178,2.34,4.17,2.46,-1.04,-1.04,2.63,2.37,0
4179,8.48,23.43,6.71,-2.55,-2.55,2.37,2.63,0
4180,3.71,9.76,3.3,-0.94,-0.94,1.49,3.51,0
4181,4.89,5.96,4.84,-1.26,-1.26,1.16,3.84,0
4182,9.23,17.96,5.2,-1.34,-1.34,1.12,3.88,0
4183,1.59,1.76,1.24,-0.76,-0.76,3.47,1.53,0
4184,4.07,2.75,3.07,-1.15,-1.15,2.33,2.67,0
4185,6.14,11.96,5.95,-1.71,-1.71,1.52,3.48,0
4186,9.89,9.33,9.48,-2.29,-2.29,0.86,4.14,0
4187,8.24,21.98,8.27,-2.16,-2.16,1.17,3.83,0
4188,9.8,8.45,10.04,-1.75,-1.75,0.5,4.5,0
4189,1.47,2.95,1.47,-0.48,-0.48,1.94,3.06,0
4190,8.09,36.2,8.05,-2.39,-2.39,1.63,3.37,0
4191,4.88,6.08,4.87,-1.04,-1.04,0.32,4.68,0
4192,13.48,13.96,9.11,-2.25,-2.25,0.95,4.05,0
4193,8.55,9.18,6.28,-2.21,-2.21,2.16,2.84,0
4194,7.93,14,7.72,-1.86,-1.86,0.85,4.15,0
4195,2.2,3.71,2.14,-0.96,-0.96,2.77,2.23,0
4196,14.67,18.1,10.86,-2.43,-2.43,0.53,4.47,0
4197,12.25,15.33,7.63,-1.64,-1.64,0.35,4.65,0
4198,5.71,1.75,4.16,-1.05,-1.05,1.04,3.96,0
4199,7.02,17.73,6.99,-1.61,-1.61,0.66,4.34,0
4200,5.97,6.69,5.99,-1.17,-1.17,1.22,3.78,0
4201,2.25,5.69,2.28,-1.5,-1.5,3.48,1.52,0
4202,8.91,5.2,9.05,-2.48,-2.48,1.35,3.65,0
4203,9.23,17.96,5.18,-1.35,-1.35,1.16,3.84,0
4204,3.79,15.05,5.53,-1.88,-1.88,2.06,2.94,0
4205,2.14,2.9,2.15,-0.56,-0.56,1.16,3.84,0
4206,10.06,31.74,6.18,-1.76,-1.76,1.49,3.51,0
4207,8.21,25.32,9.2,-2.5,-2.5,1.32,3.68,0
4208,6.05,16.28,5.96,-1.59,-1.59,1.25,3.75,0
4209,12.29,17.46,11.47,-1.74,-1.74,0.23,4.77,0
4210,5.71,1.75,4.18,-1.05,-1.05,1.02,3.98,0
4211,7.39,22.31,7.33,-1.77,-1.77,0.86,4.14,0
4212,5.48,7.62,5.48,-1.65,-1.65,1.68,3.32,0
4213,2.46,5.62,2.33,-0.68,-0.68,1.57,3.43,0
4214,3.29,3.57,2.48,-0.71,-0.71,1.51,3.49,0
4215,3.04,17.63,3.6,-1.23,-1.23,2.07,2.93,0
4216,7.99,5.79,8.26,-2.04,-2.04,0.95,4.05,0
4217,4.84,12.08,4.98,-1.56,-1.56,1.81,3.19,0
4218,1.88,4.19,1.97,-0.47,-0.47,0.81,4.19,0
4219,3.26,3.62,3.21,-1.26,-1.26,2.45,2.55,0
4220,9.02,38.57,8.35,-1.78,-1.78,0.31,4.69,0
4221,8.04,22.64,7.04,-1.68,-1.68,0.81,4.19,0
4222,0.94,1.33,0.92,-0.37,-0.37,2.5,2.5,0
4223,9.09,9.98,7.83,-1.74,-1.74,0.5,4.5,0
4224,5.25,11.61,5.18,-1.19,-1.19,0.65,4.35,0
4225,3.38,9.96,2.57,-2.07,-2.07,3.76,1.24,0
4226,4.11,4.14,3.18,-1.68,-1.68,3.11,1.89,0
4227,3.38,9.96,2.58,-1.71,-1.71,3.49,1.51,0
4228,4.53,5.38,3.6,-1.28,-1.28,2.65,2.35,0
4229,4.79,20.87,4.62,-1.07,-1.07,0.68,4.32,0
4230,2.34,7.87,1.66,-1.87,-1.87,4.11,0.89,0
4231,9.14,14.87,7.7,-1.97,-1.97,1.09,3.91,0
4232,5.69,17.74,5.78,-1.72,-1.72,1.64,3.36,0
4233,7.91,9.08,5.74,-1.54,-1.54,1.27,3.73,0
4234,3,9.31,3.02,-1.41,-1.41,3.11,1.89,0
4235,4.47,8.95,3.43,-1.28,-1.28,2.32,2.68,0
4236,11.37,25.3,11.38,-3.01,-3.01,1.22,3.78,0
4237,8.11,8,7.99,-1.82,-1.82,0.61,4.39,0
4238,2.58,2.82,1.98,-0.57,-0.57,1.52,3.48,0
4239,5.8,6.75,5.46,-1.79,-1.79,1.95,3.05,0
4240,6.99,16.67,5.37,-1.21,-1.21,0.56,4.44,0
4241,7.72,27.9,7.78,-1.8,-1.8,0.68,4.32,0
4242,2.04,3.28,1.96,-1.11,-1.11,3.23,1.77,0
4243,9.74,33.19,9.08,-3.23,-3.23,2.19,2.81,0
4244,3.99,21.77,2.08,-0.67,-0.67,1.9,3.1,0
4245,6.57,13.44,6.51,-1.52,-1.52,0.72,4.28,0
4246,9.64,10.76,6.8,-1.65,-1.65,0.88,4.12,0
4247,5.53,12.91,5.25,-1.58,-1.58,1.68,3.32,0
4248,1.53,1.44,1.38,-0.34,-0.34,0.93,4.07,0
4249,10.24,19.65,9.04,-2.25,-2.25,0.98,4.02,0
4250,3.32,8.41,3.1,-1.45,-1.45,2.86,2.14,0
4251,6.66,3.28,6.7,-1.42,-1.42,4.11,0.89,0
4252,3.36,4.55,2.8,-0.96,-0.96,2.08,2.92,0
4253,8.21,34.84,7.56,-2.68,-2.68,2.18,2.82,0
4254,7.24,12.72,7.29,-1.76,-1.76,0.86,4.14,0
4255,15.92,37.14,12.25,-2.89,-2.89,0.76,4.24,0
4256,8.76,9.34,7.01,-1.63,-1.63,0.7,4.3,0
4257,2.33,10.31,2.04,-2.19,-2.19,4.07,0.93,0
4258,8.01,13.47,5.06,-1.68,-1.68,1.99,3.01,0
4259,3.78,11.26,4.82,-1.43,-1.43,1.63,3.37,0
4260,2.45,6.23,2.46,-0.78,-0.78,1.84,3.16,0
4261,5.7,7.48,4.41,-1.35,-1.35,1.73,3.27,0
4262,9.63,24.31,5.49,-1.52,-1.52,1.39,3.61,0
4263,10.95,29.5,10.87,-2.73,-2.73,1.02,3.98,0
4264,9.12,13.24,7.58,-1.73,-1.73,0.62,4.38,0
4265,14.98,33.56,2.85,-0.91,-0.91,1.87,3.13,0
4266,1.88,2.11,1.76,-0.5,-0.5,1.48,3.52,0
4267,14.18,43.32,10.5,-2.46,-2.46,0.73,4.27,0
4268,6.38,7.21,6.99,-1.56,-1.56,0.52,4.48,0
4269,10.23,27.85,9.45,-2.04,-2.04,0.37,4.63,0
4270,5.01,9.96,4.72,-1.58,-1.58,2.01,2.99,0
4271,6.17,18.64,5.78,-2.05,-2.05,2.18,2.82,0
4272,1.38,3.72,1.01,-0.28,-0.28,1.39,3.61,0
4273,8.49,14.91,8.41,-1.96,-1.96,0.71,4.29,0
4274,3.83,4.69,3.34,-1.72,-1.72,3.06,1.94,0
4275,16.43,36.36,12.61,-2.7,-2.7,0.33,4.67,0
4276,3.91,7.66,3.92,-1.13,-1.13,1.53,3.47,0
4277,3.94,10.33,3.84,-1.69,-1.69,2.73,2.27,0
4278,11.85,20.25,9.84,-2.55,-2.55,1.14,3.86,0
4279,8.91,33.03,9.08,-2.64,-2.64,1.56,3.44,0
4280,4.78,21.24,4.72,-1.71,-1.71,2.24,2.76,0
4281,11.2,7.31,8.93,-2.11,-2.11,0.77,4.23,0
4282,2.81,3.83,2.72,-0.83,-0.83,1.72,3.28,0
4283,10.32,30.13,8.99,-2.16,-2.16,0.84,4.16,0
4284,8.07,17.24,8.08,-1.84,-1.84,0.61,4.39,0
4285,3.6,18.6,4.95,-1.1,-1.1,0.5,4.5,0
4286,9.83,17.56,9.13,-2.33,-2.33,1.08,3.92,0
4287,5.24,6.78,4.82,-1.93,-1.93,2.5,2.5,0
4288,10.43,5.37,6.52,-1.65,-1.65,1.05,3.95,0
4289,4.18,5.65,3.41,-2.03,-2.03,3.32,1.68,0
4290,3.82,6.59,2.89,-1.71,-1.71,3.31,1.69,0
4291,5.04,14.86,4.87,-1.85,-1.85,2.37,2.63,0
4292,7.96,31.8,7.92,-1.73,-1.73,0.42,4.58,0
4293,6.65,8.98,5.93,-1.36,-1.36,0.64,4.36,0
4294,0,1.15,0.07,-0.02,-0.02,1.34,3.66,0
4295,4.11,4.14,3.16,-1.7,-1.7,3.14,1.86,0
4296,3.79,15.05,5.56,-1.93,-1.93,2.12,2.88,0
4297,5.14,10.65,4.12,-0.96,-0.96,0.71,4.29,0
4298,3.99,21.77,2.08,-0.68,-0.68,1.94,3.06,0
4299,0.16,4.97,0.15,-0.07,-0.07,2.79,2.21,0
4300,2.74,5.63,2.68,-1.11,-1.11,2.59,2.41,0
4301,8.65,17.87,7.56,-1.65,-1.65,0.42,4.58,0
4302,6.38,7.21,6.9,-1.56,-1.56,0.58,4.42,0
4303,8.32,20.38,7.9,-2.4,-2.4,1.71,3.29,0
4304,2.98,5.89,2.39,-0.96,-0.96,2.51,2.49,0
4305,6.06,18.75,4.13,-1.57,-1.57,2.37,2.63,0
4306,3.26,3.62,3.2,-1.29,-1.29,2.52,2.48,0
4307,4.78,21.24,4.81,-1.7,-1.7,2.17,2.83,0
4308,7.44,25.51,7.5,-1.88,-1.88,1.01,3.99,0
4309,5.5,5.83,4.75,-1.9,-1.9,2.5,2.5,0
4310,6.44,28.35,5.63,-2.57,-2.57,2.81,2.19,0
4311,12.17,9.62,10.38,-2.38,-2.38,1.32,3.68,0
4312,4.94,7.36,3.33,-0.9,-0.9,1.3,3.7,0
4313,6.88,8.67,6.97,-1.68,-1.68,0.85,4.15,0
4314,5.7,7.08,4.49,-1.05,-1.05,0.72,4.28,0
4315,10.87,17.42,10.41,-1.81,-1.81,1.02,3.98,0
4316,5.05,17.25,4.68,-1.34,-1.34,1.51,3.49,0
4317,3.22,6.5,3.23,-0.81,-0.81,1.01,3.99,0
4318,7.16,17.48,6.58,-2.31,-2.31,2.15,2.85,0
4319,4.59,8.63,4.43,-0.94,-0.94,0.29,4.71,0
4320,6.48,20.4,5.95,-1.83,-1.83,1.75,3.25,0
4321,6.21,8.35,4.68,-1.49,-1.49,1.86,3.14,0
4322,0.3,6.01,0.4,-0.1,-0.1,0.95,4.05,0
4323,16.64,21.61,12.73,-2.05,-2.05,0.67,4.33,0
4324,8.35,12.92,4.97,-2.27,-2.27,2.81,2.19,0
4325,8.03,15.66,7.9,-1.91,-1.91,1.07,3.93,0
4326,2.08,2.58,2.09,-0.46,-0.46,0.46,4.54,0
4327,2.1,2.51,2.11,-1.16,-1.16,3.18,1.82,0
4328,5.46,5.36,4.1,-1.29,-1.29,1.82,3.18,0
4329,7.38,16.36,7.56,-1.7,-1.7,0.55,4.45,0
4330,3.55,6.26,3.56,-0.91,-0.91,1.09,3.91,0
4331,6.7,9.91,6.72,-2.1,-2.1,1.8,3.2,0
4332,4.94,7.36,3.41,-0.86,-0.86,1.04,3.96,0
4333,3.35,12.34,3.33,-1.28,-1.28,2.4,2.6,0
4334,6.84,7.72,4.25,-2.26,-2.26,3.12,1.88,0
4335,6.86,9.81,6.87,-1.77,-1.77,1.12,3.88,0
4336,6.86,13.83,5.24,-2.28,-2.28,2.7,2.3,0
4337,7.7,18.66,5.7,-1.55,-1.55,1.32,3.68,0
4338,2.37,6.57,2.38,-0.83,-0.83,2.13,2.87,0
4339,4.79,20.87,4.71,-1.09,-1.09,0.68,4.32,0
4340,5.93,14.8,4.66,-1.12,-1.12,0.84,4.16,0
4341,3.79,15.05,5.55,-1.92,-1.92,2.11,2.89,0
4342,8.59,6.62,6.98,-1.53,-1.53,0.44,4.56,0
4343,1.39,2.21,1,-0.46,-0.46,2.82,2.18,0
4344,8.37,22.49,6.71,-2.33,-2.33,2.12,2.88,0
4345,4.38,8.06,4.45,-1.17,-1.17,2.44,2.56,0
4346,8.42,21.14,7.87,-1.67,-1.67,0.29,4.71,0
4347,3.18,2.51,1.78,-1.18,-1.18,3.49,1.51,0
4348,10.08,26.52,9.6,-2.99,-2.99,1.79,3.21,0
4349,2.36,3.19,1.7,-0.83,-0.83,2.95,2.05,0
4350,5.51,4.4,4.64,-1.67,-1.67,2.22,2.78,0
4351,3.74,4.38,3.51,-1.23,-1.23,2.46,2.54,0
4352,9.98,22.34,9.93,-2.12,-2.12,0.74,4.26,0
4353,4.96,12.36,4.31,-1.79,-1.79,2.59,2.41,0
4354,3.94,10.33,3.91,-1.59,-1.59,2.54,2.46,0
4355,13.53,11.52,12.34,-3.4,-3.4,1.37,3.63,0
4356,6.29,11.98,5.71,-1.66,-1.66,1.56,3.44,0
4357,10.15,26.99,10.19,-2.51,-2.51,0.94,4.06,0
4358,2.37,6.57,2.29,-0.88,-0.88,2.4,2.6,0
4359,0.92,3.7,1.22,-1.21,-1.21,3.99,1.01,0
4360,7.01,15.62,5.82,-1.48,-1.48,1.07,3.93,0
4361,9.19,19.65,7.94,-2.73,-2.73,2.09,2.91,0
4362,11.03,25.03,10.42,-2.3,-2.3,0.47,4.53,0
4363,4.36,2.51,4.59,-1.51,-1.51,1.96,3.04,0
4364,10.68,14.22,8.29,-1.85,-1.85,0.81,4.19,0
4365,7.57,15.21,6.19,-1.56,-1.56,1.03,3.97,0
4366,1.63,1.69,1.63,-0.45,-0.45,1.38,3.62,0
4367,4.79,20.87,4.67,-1.06,-1.06,0.59,4.41,0
4368,3.7,3.38,3.81,-1.17,-1.17,1.74,3.26,0
4369,5.48,7.62,5.25,-1.75,-1.75,2,3,0
4370,0.79,1.41,0.61,-0.17,-0.17,1.42,3.58,0
4371,2.25,5.69,2.15,-1.92,-1.92,3.88,1.12,0
4372,6.82,8.37,5.96,-1.48,-1.48,0.97,4.03,0
4373,6.61,12.13,4.9,-1.38,-1.38,1.45,3.55,0
4374,7.74,22.8,5.41,-1.24,-1.24,0.64,4.36,0
4375,5.12,14.67,5,-2.81,-2.81,3.22,1.78,0
4376,15.19,13.52,15.25,-1.34,-1.34,0.9,4.1,0
4377,1.88,2.11,1.72,-0.46,-0.46,1.25,3.75,0
4378,4.61,18.22,3.8,-2.21,-2.21,3.28,1.72,0
4379,6.02,9.25,4.95,-1.89,-1.89,2.38,2.62,0
4380,2.14,1.86,1.61,-0.81,-0.81,3.01,1.99,0
4381,11.03,25.03,10.32,-2.33,-2.33,0.57,4.43,0
4382,8.46,26.41,8.46,-2.43,-2.43,1.52,3.48,0
4383,6.84,17.84,2.53,-0.32,-0.32,0.85,4.15,0
4384,13.86,31.07,13.83,-3.3,-3.3,0.81,4.19,0
4385,0.91,3.55,0.98,-1.11,-1.11,4.12,0.88,0
4386,9.51,37.01,8.55,-2.17,-2.17,1.06,3.94,0
4387,5.01,6.51,4.87,-1.4,-1.4,1.52,3.48,0
4388,3.7,4.88,3.78,-1.47,-1.47,2.43,2.57,0
4389,1.51,5.25,1.97,-0.79,-0.79,2.51,2.49,0
4390,11.22,49.35,8.81,-2.18,-2.18,0.96,4.04,0
4391,4.42,3.7,4.02,-1.06,-1.06,2.66,2.34,0
4392,8.48,23.43,6.86,-2.54,-2.54,2.3,2.7,0
4393,5.02,10.04,4.23,-1.56,-1.56,2.29,2.71,0
4394,14.67,18.1,10.77,-2.41,-2.41,0.53,4.47,0
4395,3.53,6.16,2.73,-1.99,-1.99,3.63,1.37,0
4396,11.09,4.77,9.24,-0.69,-0.69,1.89,3.11,0
4397,6.47,12.54,6.46,-1.85,-1.85,1.51,3.49,0
4398,1.39,8.95,1.78,-0.71,-0.71,2.5,2.5,0
4399,13.48,13.96,9.08,-2.27,-2.27,1,4,0
4400,10.15,20.63,6.86,-1.72,-1.72,1.01,3.99,0
4401,8.55,9.18,6.26,-2.15,-2.15,2.09,2.91,0
4402,4.77,17.6,5.3,-1.88,-1.88,2.18,2.82,0
4403,1.4,3.23,1.37,-2.01,-2.01,4.32,0.68,0
4404,4.29,4.95,4.23,-0.96,-0.96,0.59,4.41,0
4405,3,9.31,3.07,-0.95,-0.95,1.77,3.23,0
4406,4.77,6.86,3.49,-0.97,-0.97,1.4,3.6,0
4407,6.05,16.28,6,-1.58,-1.58,1.2,3.8,0
4408,11.33,6.75,9.04,-1.9,-1.9,0.24,4.76,0
4409,8.39,8.93,6.14,-1.48,-1.48,0.85,4.15,0
4410,12.41,6.16,10.23,-2.22,-2.22,0.39,4.61,0
4411,5.54,4.72,5.01,-1.19,-1.19,0.79,4.21,0
4412,4.09,8.13,3.74,-1.29,-1.29,2.1,2.9,0
4413,3.53,9.05,4.03,-1.09,-1.09,1.3,3.7,0
4414,3.04,17.63,3.6,-1.4,-1.4,2.43,2.57,0
4415,0.94,3.84,0.69,-0.28,-0.28,2.55,2.45,0
4416,12.09,25.91,11.65,-2.56,-2.56,0.45,4.55,0
4417,10.32,30.13,8.89,-2.19,-2.19,0.94,4.06,0
4418,6.26,22.06,6.28,-1.55,-1.55,0.95,4.05,0
4419,4.07,2.75,3.04,-1.26,-1.26,2.59,2.41,0
4420,1.07,3.46,1.06,-0.48,-0.48,2.79,2.21,0
4421,12.34,27.36,10.3,-2.44,-2.44,0.78,4.22,0
